site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
87414,-95.576324,43.529984,Minnesota,Nobles,1,2,16,7.94,0.448,174,174/87414.nc
87415,-95.550659,43.529888,Minnesota,Nobles,1,2,16,8,0.455,174,174/87415.nc
87416,-95.524963,43.529781,Minnesota,Nobles,1,2,16,7.96,0.453,174,174/87416.nc
87417,-95.499298,43.529663,Minnesota,Nobles,1,2,16,7.88,0.446,174,174/87417.nc
87418,-95.473633,43.529545,Minnesota,Nobles,1,2,16,7.86,0.445,174,174/87418.nc
87419,-95.447937,43.529423,Minnesota,Jackson,1,2,16,7.82,0.442,174,174/87419.nc
87420,-95.422272,43.529289,Minnesota,Jackson,1,2,16,7.81,0.44,174,174/87420.nc
87421,-95.396606,43.529156,Minnesota,Jackson,1,2,16,7.86,0.445,174,174/87421.nc
87422,-95.370911,43.529007,Minnesota,Jackson,1,2,16,7.88,0.447,174,174/87422.nc
87423,-95.345245,43.528858,Minnesota,Jackson,1,2,16,7.87,0.447,174,174/87423.nc
87424,-95.31958,43.528706,Minnesota,Jackson,1,2,16,7.81,0.442,174,174/87424.nc
87425,-95.293884,43.528542,Minnesota,Jackson,1,2,16,7.8,0.441,174,174/87425.nc
87426,-94.934448,43.525665,Minnesota,Jackson,1,2,16,7.56,0.419,174,174/87426.nc
87427,-94.908783,43.52541,Minnesota,Jackson,1,2,16,7.51,0.414,174,174/87427.nc
87428,-94.883118,43.525154,Minnesota,Jackson,1,2,16,7.65,0.428,174,174/87428.nc
87429,-94.857422,43.524887,Minnesota,Martin,1,2,16,7.87,0.449,174,174/87429.nc
87430,-94.831757,43.524624,Minnesota,Martin,1,2,16,7.96,0.458,174,174/87430.nc
87431,-94.806091,43.524342,Minnesota,Martin,1,2,16,8.01,0.462,174,174/87431.nc
87432,-94.780426,43.524071,Minnesota,Martin,1,2,16,8,0.461,174,174/87432.nc
87433,-94.472382,43.520233,Minnesota,Martin,1,2,16,7.58,0.423,174,174/87433.nc
87434,-94.446716,43.519878,Minnesota,Martin,1,2,16,7.61,0.426,174,174/87434.nc
87435,-94.421051,43.519512,Minnesota,Martin,1,2,16,7.7,0.435,174,174/87435.nc
87436,-94.395386,43.519142,Minnesota,Martin,1,2,16,7.75,0.441,174,174/87436.nc
87437,-94.36972,43.518768,Minnesota,Martin,1,2,16,7.75,0.44,174,174/87437.nc
87438,-94.344055,43.518383,Minnesota,Martin,1,2,16,7.8,0.445,174,174/87438.nc
87439,-94.31839,43.517994,Minnesota,Martin,1,2,16,7.81,0.446,174,174/87439.nc
87440,-94.292725,43.517601,Minnesota,Martin,1,2,16,7.72,0.438,174,174/87440.nc
87441,-94.267059,43.5172,Minnesota,Martin,1,2,16,7.71,0.437,174,174/87441.nc
87442,-94.241394,43.5168,Minnesota,Faribault,1,2,16,7.72,0.437,174,174/87442.nc
87443,-94.215729,43.51638,Minnesota,Faribault,1,2,16,7.78,0.442,174,174/87443.nc
87444,-94.190063,43.515965,Minnesota,Faribault,1,2,16,7.8,0.444,174,174/87444.nc
87445,-93.907776,43.510979,Minnesota,Faribault,1,2,16,8.02,0.461,174,174/87445.nc
87446,-93.882111,43.510487,Minnesota,Faribault,1,2,16,8.07,0.465,174,174/87446.nc
87447,-93.856445,43.509995,Minnesota,Faribault,1,2,16,8.07,0.465,174,174/87447.nc
87448,-93.830811,43.509499,Minnesota,Faribault,1,2,16,8.11,0.468,174,174/87448.nc
87449,-93.805145,43.508987,Minnesota,Faribault,0.9993,2,16,8.07,0.464,174,174/87449.nc
87450,-93.77948,43.508469,Minnesota,Faribault,0.9791,2,16,8.08,0.466,174,174/87450.nc
87451,-93.753845,43.507957,Minnesota,Faribault,0.9507,2,16,8.08,0.467,174,174/87451.nc
87452,-93.72818,43.50742,Minnesota,Faribault,0.9221,2,16,8.01,0.463,174,174/87452.nc
87453,-92.651062,43.479988,Iowa,Mitchell,1,2,16,7.67,0.427,174,174/87453.nc
87454,-92.625427,43.479206,Iowa,Mitchell,1,2,16,7.68,0.429,174,174/87454.nc
87455,-92.599792,43.478424,Iowa,Mitchell,1,2,16,7.81,0.44,174,174/87455.nc
87456,-92.574158,43.477627,Iowa,Mitchell,1,2,16,7.97,0.454,174,174/87456.nc
87457,-92.548553,43.476833,Iowa,Howard,1,2,16,7.98,0.454,174,174/87457.nc
87458,-92.522919,43.476025,Iowa,Howard,1,2,16,7.87,0.444,174,174/87458.nc
87459,-92.497284,43.475208,Iowa,Howard,0.9765,2,16,7.79,0.437,174,174/87459.nc
87460,-92.471649,43.474396,Iowa,Howard,0.9835,2,16,7.73,0.432,174,174/87460.nc
87461,-92.446045,43.473572,Iowa,Howard,0.6777,3,12,7.7,0.492,174,174/87461.nc
87462,-92.42041,43.472748,Iowa,Howard,0.5484,2,10,7.67,0.445,174,174/87462.nc
87463,-92.394775,43.471909,Iowa,Howard,0.7523,3,14,7.65,0.485,174,174/87463.nc
87464,-92.215424,43.465897,Iowa,Howard,0.9998,3,16,7.65,0.474,174,174/87464.nc
87465,-92.189789,43.465012,Iowa,Howard,0.9879,3,16,7.74,0.483,174,174/87465.nc
87466,-89.479584,43.337795,Wisconsin,Columbia,1,3,16,7.38,0.447,174,174/87466.nc
87467,-89.454071,43.336285,Wisconsin,Columbia,1,3,16,7.5,0.46,174,174/87467.nc
87468,-89.428558,43.334755,Wisconsin,Columbia,1,3,16,7.48,0.459,174,174/87468.nc
87469,-89.403076,43.333229,Wisconsin,Columbia,1,3,16,7.48,0.46,174,174/87469.nc
87470,-89.377563,43.331696,Wisconsin,Columbia,1,3,16,7.49,0.461,174,174/87470.nc
87471,-89.352051,43.330154,Wisconsin,Columbia,1,3,16,7.52,0.465,174,174/87471.nc
87472,-89.326569,43.328609,Wisconsin,Columbia,1,3,16,7.55,0.468,174,174/87472.nc
87473,-89.301056,43.327053,Wisconsin,Columbia,1,3,16,7.55,0.467,174,174/87473.nc
87474,-89.12262,43.316021,Wisconsin,Columbia,1,3,16,7.54,0.467,174,174/87474.nc
87475,-89.097107,43.314419,Wisconsin,Columbia,1,3,16,7.52,0.465,174,174/87475.nc
87476,-89.071625,43.312817,Wisconsin,Columbia,0.6959,3,12,7.38,0.465,174,174/87476.nc
87477,-88.536743,43.277737,Wisconsin,Dodge,0.9869,3,16,7.17,0.431,174,174/87477.nc
87478,-88.511292,43.276005,Wisconsin,Dodge,0.9936,3,16,7.33,0.446,174,174/87478.nc
87479,-88.460388,43.272511,Wisconsin,Dodge,0.999,3,16,7.22,0.434,174,174/87479.nc
87480,-88.409485,43.269001,Wisconsin,Washington,0.9753,3,16,7.4,0.452,174,174/87480.nc
87481,-88.384064,43.267239,Wisconsin,Washington,0.6672,3,12,7.5,0.475,174,174/87481.nc
87482,-88.358612,43.265469,Wisconsin,Washington,0.5815,3,10,7.63,0.49,174,174/87482.nc
87483,-88.33316,43.263691,Wisconsin,Washington,0.9844,2,16,7.79,0.434,174,174/87483.nc
87484,-88.307739,43.261906,Wisconsin,Washington,0.8571,2,14,7.78,0.439,174,174/87484.nc
87485,-88.282288,43.260113,Wisconsin,Washington,0.6567,2,12,7.62,0.433,174,174/87485.nc
87486,-88.256836,43.258324,Wisconsin,Washington,0.668,2,12,7.7,0.439,174,174/87486.nc
87487,-88.231415,43.256523,Wisconsin,Washington,0.4685,2,8,7.75,0.451,174,174/87487.nc
87488,-88.205963,43.254719,Wisconsin,Washington,0.493,2,8,7.64,0.44,174,174/87488.nc
87489,-88.180542,43.252903,Wisconsin,Washington,0.8504,3,14,7.51,0.463,174,174/87489.nc
87490,-88.15509,43.251087,Wisconsin,Washington,0.9837,3,16,7.43,0.452,174,174/87490.nc
87491,-88.129669,43.249268,Wisconsin,Washington,1,3,16,7.38,0.448,174,174/87491.nc
87492,-86.657593,43.133457,Michigan,Lake Michigan,0,2,2,8.64,0.53,174,174/87492.nc
87493,-86.632263,43.131279,Michigan,Lake Michigan,0,2,2,8.62,0.529,174,174/87493.nc
87494,-86.606934,43.129112,Michigan,Lake Michigan,0,2,2,8.61,0.528,174,174/87494.nc
87495,-86.581604,43.12693,Michigan,Lake Michigan,0,2,2,8.59,0.526,174,174/87495.nc
87496,-86.556274,43.124741,Michigan,Lake Michigan,0,2,2,8.57,0.525,174,174/87496.nc
87497,-86.530945,43.122551,Michigan,Lake Michigan,0,2,2,8.54,0.523,174,174/87497.nc
87498,-86.252563,43.098042,Michigan,Ottawa,0.5925,2,10,7.78,0.441,174,174/87498.nc
87499,-86.227234,43.095779,Michigan,Ottawa,0.4177,2,8,7.5,0.423,174,174/87499.nc
87500,-86.201965,43.09351,Michigan,Ottawa,0.4202,2,8,7.17,0.394,175,175/87500.nc
87501,-86.176666,43.091236,Michigan,Ottawa,0.4877,2,8,7.01,0.379,175,175/87501.nc
87502,-86.151367,43.088959,Michigan,Ottawa,0.6787,3,12,6.94,0.415,175,175/87502.nc
87503,-85.772217,43.05405,Michigan,Kent,0.681,3,12,7.06,0.431,175,175/87503.nc
87504,-85.746979,43.051678,Michigan,Kent,0.9055,3,16,7.07,0.422,175,175/87504.nc
87505,-85.72171,43.049301,Michigan,Kent,1,3,16,7.01,0.412,175,175/87505.nc
87506,-83.959076,42.868332,Michigan,Shiawassee,1,3,16,7.25,0.44,175,175/87506.nc
87507,-83.93396,42.86554,Michigan,Shiawassee,1,3,16,7.27,0.442,175,175/87507.nc
87508,-83.908875,42.862747,Michigan,Genesee,0.7904,3,14,7.28,0.452,175,175/87508.nc
87509,-83.883789,42.85994,Michigan,Genesee,0.8082,3,14,7.25,0.448,175,175/87509.nc
87510,-83.858704,42.857128,Michigan,Genesee,0.7599,3,14,7.26,0.451,175,175/87510.nc
87511,-83.833588,42.854317,Michigan,Genesee,0.8349,3,14,7.25,0.446,175,175/87511.nc
87512,-83.808502,42.851505,Michigan,Genesee,0.6373,3,12,7.26,0.455,175,175/87512.nc
87513,-83.783417,42.848675,Michigan,Genesee,0.8676,3,14,7.23,0.442,175,175/87513.nc
87514,-83.758331,42.845852,Michigan,Genesee,0.7532,3,14,7.23,0.447,175,175/87514.nc
87515,-83.733276,42.84301,Michigan,Genesee,0.3694,3,6,7.16,0.456,175,175/87515.nc
87516,-83.683105,42.837322,Michigan,Oakland,0.7509,3,14,7.05,0.429,175,175/87516.nc
87517,-83.65802,42.834469,Michigan,Oakland,0.7654,3,14,7.12,0.435,175,175/87517.nc
87518,-83.632965,42.831604,Michigan,Oakland,0.906,3,16,7.11,0.428,175,175/87518.nc
87519,-83.582825,42.825867,Michigan,Oakland,0.9875,3,16,7.1,0.422,175,175/87519.nc
87520,-83.55777,42.822987,Michigan,Oakland,0.8367,3,14,7.18,0.435,175,175/87520.nc
87521,-82.75705,42.727909,Michigan,Macomb,0.1298,3,4,6.81,0.43,175,175/87521.nc
87522,-82.732056,42.724838,Michigan,Macomb,0.738,3,12,6.88,0.41,175,175/87522.nc
87523,-82.707092,42.721771,Michigan,Saint Clair,0.6614,2,12,6.88,0.36,175,175/87523.nc
87524,-82.682129,42.718689,Michigan,Saint Clair,1,2,16,6.92,0.35,175,175/87524.nc
87525,-82.657166,42.715614,Michigan,Saint Clair,1,2,16,6.95,0.352,175,175/87525.nc
87526,-82.632172,42.712521,Michigan,Saint Clair,1,2,16,7,0.358,175,175/87526.nc
87527,-82.607208,42.709427,Michigan,Saint Clair,1,2,16,7,0.357,175,175/87527.nc
87528,-82.582245,42.706326,Michigan,Saint Clair,1,2,16,7,0.358,175,175/87528.nc
87529,-82.557281,42.703217,Michigan,Saint Clair,1,2,16,6.95,0.354,175,175/87529.nc
87530,-82.532318,42.700111,Michigan,Saint Clair,0.9881,2,16,6.91,0.351,175,175/87530.nc
87531,-82.507385,42.696991,Michigan,Saint Clair,0.4296,2,8,6.86,0.37,175,175/87531.nc
87532,-82.482422,42.693871,Unknown,Unknown,1,offshore,16,6.92,0.275,175,175/87532.nc
87533,-81.089355,42.509903,Unknown,Unknown,1,offshore,16,8.2,0.388,175,175/87533.nc
87534,-81.064575,42.506458,Unknown,Unknown,1,offshore,16,8.21,0.389,175,175/87534.nc
87535,-81.039795,42.502998,Unknown,Unknown,1,offshore,16,8.22,0.39,175,175/87535.nc
87536,-81.014984,42.499542,Unknown,Unknown,1,offshore,16,8.22,0.39,175,175/87536.nc
87537,-80.990204,42.496082,Unknown,Unknown,1,offshore,16,8.23,0.391,175,175/87537.nc
87538,-79.656128,42.300686,New York,Chautauqua,0.0626,2,2,7.72,0.437,175,175/87538.nc
87539,-79.631531,42.296909,New York,Chautauqua,1,2,16,7.85,0.418,175,175/87539.nc
87540,-79.606903,42.293137,New York,Chautauqua,1,2,16,7.94,0.427,175,175/87540.nc
87541,-79.582275,42.289352,New York,Chautauqua,1,2,16,7.81,0.423,175,175/87541.nc
87542,-79.508453,42.277966,New York,Chautauqua,0.6653,3,12,7.26,0.437,175,175/87542.nc
87543,-79.483856,42.274166,New York,Chautauqua,0.9527,3,16,7,0.399,175,175/87543.nc
87544,-78.013672,42.035637,New York,Allegany,0.8111,3,14,7.71,0.474,175,175/87544.nc
87545,-77.989288,42.03149,New York,Allegany,0.9802,3,16,7.63,0.455,175,175/87545.nc
87546,-75.446777,41.565979,Pennsylvania,Wayne,0.4727,2,8,8.17,0.476,175,175/87546.nc
87547,-75.422729,41.561256,Pennsylvania,Wayne,0.9561,3,16,7.83,0.473,175,175/87547.nc
87548,-73.134918,41.083347,Unknown,Unknown,1,offshore,16,7.38,0.32,175,175/87548.nc
87549,-73.064026,41.067635,Unknown,Unknown,1,offshore,16,7.53,0.333,175,175/87549.nc
87550,-72.310059,40.897064,Unknown,Unknown,1,offshore,16,8.2,0.383,175,175/87550.nc
87551,-120.890106,40.631981,California,Lassen,1,3,16,7.33,0.366,175,175/87551.nc
87552,-119.485428,40.963345,Nevada,Washoe,0.9754,2,16,8.04,0.379,175,175/87552.nc
87553,-119.414795,40.979435,Nevada,Washoe,1,3,16,5.79,0.289,175,175/87553.nc
87554,-115.474457,41.790855,Nevada,Elko,0.2711,2,6,7.34,0.356,175,175/87554.nc
87555,-115.450256,41.795326,Nevada,Elko,0.5003,3,10,6.86,0.355,175,175/87555.nc
87556,-115.426056,41.799797,Nevada,Elko,0.4709,2,8,6.19,0.277,175,175/87556.nc
87557,-114.479416,41.969807,Nevada,Elko,0.9526,3,16,6.25,0.299,175,175/87557.nc
87558,-114.455078,41.974049,Nevada,Elko,1,3,16,6.01,0.286,175,175/87558.nc
87559,-113.967484,42.057899,Idaho,Cassia,0.8933,3,16,5.32,0.212,175,175/87559.nc
87560,-113.943069,42.062035,Idaho,Cassia,0.9901,3,16,5.09,0.186,175,175/87560.nc
87561,-113.91864,42.066162,Idaho,Cassia,1,3,16,4.9,0.173,175,175/87561.nc
87562,-113.894226,42.070286,Idaho,Cassia,0.9993,3,16,5.32,0.21,175,175/87562.nc
87563,-113.258072,42.175556,Idaho,Cassia,1,3,16,5.06,0.213,175,175/87563.nc
87564,-113.233551,42.179531,Idaho,Cassia,1,3,16,5.06,0.213,175,175/87564.nc
87565,-113.209045,42.183502,Idaho,Cassia,0.9669,3,16,5.05,0.214,175,175/87565.nc
87566,-108.82193,42.79752,Wyoming,Fremont,0,3,2,4.36,0.16,175,175/87566.nc
87567,-108.220428,42.867058,Wyoming,Fremont,0.9563,3,16,6.3,0.297,175,175/87567.nc
87568,-108.195343,42.869892,Wyoming,Fremont,0.6167,2,10,6.49,0.292,175,175/87568.nc
87569,-108.170258,42.872707,Wyoming,Fremont,0.8251,2,14,6.64,0.296,175,175/87569.nc
87570,-107.542084,42.941338,Wyoming,Fremont,1,2,16,8.5,0.443,175,175/87570.nc
87571,-107.516937,42.944008,Wyoming,Fremont,1,2,16,8.76,0.461,175,175/87571.nc
87572,-107.466614,42.949341,Wyoming,Natrona,0.7503,2,14,9.14,0.487,175,175/87572.nc
87573,-107.41629,42.954636,Wyoming,Natrona,0.9388,2,16,9.16,0.476,175,175/87573.nc
87574,-107.391113,42.957279,Wyoming,Natrona,0.8484,2,14,9.22,0.481,175,175/87574.nc
87575,-107.365936,42.959911,Wyoming,Natrona,1,2,16,9.19,0.472,175,175/87575.nc
87576,-107.340775,42.962547,Wyoming,Natrona,1,2,16,9.05,0.462,175,175/87576.nc
87577,-107.315598,42.965164,Wyoming,Natrona,1,2,16,8.9,0.452,175,175/87577.nc
87578,-107.290421,42.967785,Wyoming,Natrona,1,2,16,8.75,0.444,175,175/87578.nc
87579,-107.265244,42.97039,Wyoming,Natrona,1,2,16,8.66,0.438,175,175/87579.nc
87580,-107.240051,42.973003,Wyoming,Natrona,1,2,16,8.59,0.436,175,175/87580.nc
87581,-107.214874,42.975605,Wyoming,Natrona,1,2,16,8.49,0.432,175,175/87581.nc
87582,-107.088928,42.988522,Wyoming,Natrona,1,2,16,7.65,0.369,175,175/87582.nc
87583,-106.7612,43.021427,Wyoming,Natrona,1,2,16,7.64,0.368,175,175/87583.nc
87584,-105.952942,43.098236,Wyoming,Converse,0.9274,2,16,9.5,0.507,175,175/87584.nc
87585,-105.927643,43.100548,Wyoming,Converse,0.8687,2,14,9.57,0.507,175,175/87585.nc
87586,-105.902344,43.102848,Wyoming,Converse,0.7727,2,14,9.56,0.504,175,175/87586.nc
87587,-105.877045,43.105141,Wyoming,Converse,0.7954,2,14,9.47,0.495,175,175/87587.nc
87588,-105.851761,43.107422,Wyoming,Converse,0.9972,2,16,9.4,0.485,175,175/87588.nc
87589,-105.826447,43.109707,Wyoming,Converse,0.5318,1,10,9.47,0.446,175,175/87589.nc
87590,-105.801147,43.111984,Wyoming,Converse,0.8359,2,14,9.57,0.5,175,175/87590.nc
87591,-105.775848,43.114254,Wyoming,Converse,0.7777,1,14,9.62,0.444,175,175/87591.nc
87592,-105.750549,43.116512,Wyoming,Converse,0.7151,2,12,9.61,0.501,175,175/87592.nc
87593,-105.725235,43.118774,Wyoming,Converse,0.7156,1,12,9.61,0.44,175,175/87593.nc
87594,-105.548035,43.134411,Wyoming,Converse,0.9884,2,16,9.06,0.466,175,175/87594.nc
87595,-103.058044,43.323242,South Dakota,Fall River,0.9922,2,16,6.89,0.331,175,175/87595.nc
87596,-102.956055,43.32975,South Dakota,Shannon,0.7649,2,14,6.9,0.342,175,175/87596.nc
87597,-102.930573,43.33136,South Dakota,Shannon,0.5761,3,10,6.76,0.379,175,175/87597.nc
87598,-102.90509,43.332962,South Dakota,Shannon,0.9689,3,16,6.72,0.361,175,175/87598.nc
87599,-101.577576,43.408337,South Dakota,Jackson,0.9986,2,16,8.47,0.47,175,175/87599.nc
87600,-101.552002,43.409634,South Dakota,Jackson,0.9879,2,16,8.43,0.468,175,175/87600.nc
87601,-100.707855,43.448963,South Dakota,Mellette,1,2,16,7.78,0.422,175,175/87601.nc
87602,-100.682251,43.450054,South Dakota,Mellette,1,2,16,7.78,0.421,175,175/87602.nc
87603,-100.631073,43.452217,South Dakota,Mellette,1,2,16,8.08,0.447,175,175/87603.nc
87604,-100.605469,43.453293,South Dakota,Mellette,0.9014,2,16,8.3,0.469,175,175/87604.nc
87605,-100.579865,43.454353,South Dakota,Mellette,0.9287,2,16,8.26,0.464,175,175/87605.nc
87606,-100.55426,43.455414,South Dakota,Mellette,1,2,16,8.16,0.452,175,175/87606.nc
87607,-100.528656,43.456474,South Dakota,Mellette,0.9287,2,16,8.19,0.456,175,175/87607.nc
87608,-100.503052,43.457527,South Dakota,Mellette,0.8295,2,14,8.2,0.461,175,175/87608.nc
87609,-100.477448,43.458565,South Dakota,Mellette,0.9981,2,16,8.17,0.452,175,175/87609.nc
87610,-100.451843,43.459599,South Dakota,Mellette,0.7214,2,12,8.15,0.461,175,175/87610.nc
87611,-100.426239,43.460632,South Dakota,Mellette,0.9997,2,16,8.11,0.446,175,175/87611.nc
87612,-100.400635,43.461662,South Dakota,Mellette,0.9006,2,16,8.06,0.446,175,175/87612.nc
87613,-100.375031,43.462685,South Dakota,Mellette,0.9898,2,16,7.97,0.437,175,175/87613.nc
87614,-100.349426,43.463696,South Dakota,Mellette,1,2,16,7.86,0.429,175,175/87614.nc
87615,-100.323792,43.464706,South Dakota,Mellette,1,2,16,7.76,0.422,175,175/87615.nc
87616,-100.272583,43.466698,South Dakota,Mellette,1,2,16,7.72,0.419,175,175/87616.nc
87617,-100.246979,43.46769,South Dakota,Mellette,1,2,16,7.84,0.43,175,175/87617.nc
87618,-100.221344,43.468666,South Dakota,Mellette,0.9891,2,16,7.86,0.432,175,175/87618.nc
87619,-100.19574,43.469646,South Dakota,Tripp,1,2,16,7.77,0.422,175,175/87619.nc
87620,-100.170135,43.470615,South Dakota,Tripp,1,2,16,7.71,0.416,175,175/87620.nc
87621,-100.144501,43.471592,South Dakota,Tripp,1,2,16,7.73,0.419,175,175/87621.nc
87622,-100.118896,43.472546,South Dakota,Tripp,1,2,16,7.78,0.424,175,175/87622.nc
87623,-100.093262,43.473507,South Dakota,Tripp,1,2,16,7.77,0.425,175,175/87623.nc
87624,-99.837036,43.482727,South Dakota,Tripp,1,2,16,7.63,0.418,175,175/87624.nc
87625,-99.811401,43.483601,South Dakota,Tripp,1,2,16,7.63,0.419,175,175/87625.nc
87626,-99.785797,43.484489,South Dakota,Tripp,0.8242,2,14,7.89,0.449,175,175/87626.nc
87627,-99.760162,43.485374,South Dakota,Tripp,0.6875,1,12,8.23,0.408,175,175/87627.nc
87628,-99.734528,43.486244,South Dakota,Tripp,0.5059,1,10,8.26,0.419,175,175/87628.nc
87629,-99.708923,43.487099,South Dakota,Tripp,0.8227,2,14,8.08,0.462,175,175/87629.nc
87630,-99.683289,43.487965,South Dakota,Tripp,0.9791,2,16,8.02,0.451,175,175/87630.nc
87631,-99.657654,43.488811,South Dakota,Tripp,0.7742,2,14,8.1,0.464,175,175/87631.nc
87632,-99.632019,43.489666,South Dakota,Tripp,0.9908,2,16,8.09,0.456,175,175/87632.nc
87633,-99.606384,43.490505,South Dakota,Tripp,0.985,2,16,7.94,0.445,175,175/87633.nc
87634,-99.555115,43.492161,South Dakota,Tripp,0.7059,2,12,7.88,0.454,175,175/87634.nc
87635,-99.503845,43.493809,South Dakota,Gregory,0.7814,1,14,8.4,0.42,175,175/87635.nc
87636,-99.47821,43.494617,South Dakota,Gregory,0.5137,2,10,8.44,0.507,175,175/87636.nc
87637,-99.452576,43.495422,South Dakota,Gregory,0.8767,2,16,8.15,0.461,175,175/87637.nc
87638,-99.426941,43.496231,South Dakota,Gregory,1,2,16,7.77,0.417,175,175/87638.nc
87639,-99.401276,43.497013,South Dakota,Gregory,1,2,16,7.47,0.389,175,175/87639.nc
87640,-99.375641,43.497803,South Dakota,Gregory,1,2,16,7.33,0.376,175,175/87640.nc
87641,-99.350006,43.498581,South Dakota,Gregory,1,2,16,7.22,0.368,175,175/87641.nc
87642,-99.119202,43.505352,South Dakota,Brule,1,2,16,7.73,0.421,175,175/87642.nc
87643,-99.093567,43.506073,South Dakota,Brule,1,2,16,7.77,0.424,175,175/87643.nc
87644,-99.067932,43.506794,South Dakota,Brule,1,2,16,7.75,0.423,175,175/87644.nc
87645,-98.657471,43.517437,South Dakota,Aurora,1,2,16,7.61,0.418,175,175/87645.nc
87646,-98.631836,43.518051,South Dakota,Aurora,1,2,16,7.7,0.427,175,175/87646.nc
87647,-98.606171,43.518658,South Dakota,Aurora,1,2,16,7.8,0.437,175,175/87647.nc
87648,-98.580505,43.519264,South Dakota,Aurora,1,2,16,7.85,0.442,175,175/87648.nc
87649,-98.55484,43.519859,South Dakota,Aurora,1,2,16,7.86,0.442,175,175/87649.nc
87650,-96.475159,43.548397,South Dakota,Minnehaha,1,2,16,7.62,0.421,175,175/87650.nc
87651,-96.449493,43.548504,Minnesota,Rock,0.355,2,6,7.73,0.46,175,175/87651.nc
87652,-96.423798,43.548599,Minnesota,Rock,1,2,16,7.8,0.439,175,175/87652.nc
87653,-96.398132,43.548698,Minnesota,Rock,1,2,16,7.81,0.44,175,175/87653.nc
87654,-96.372437,43.54879,Minnesota,Rock,1,2,16,7.65,0.427,175,175/87654.nc
87655,-96.346741,43.548878,Minnesota,Rock,1,2,16,7.56,0.418,175,175/87655.nc
87656,-96.321075,43.548946,Minnesota,Rock,1,2,16,7.61,0.421,175,175/87656.nc
87657,-96.29538,43.549019,Minnesota,Rock,1,2,16,7.64,0.423,175,175/87657.nc
87658,-96.269714,43.549076,Minnesota,Rock,1,2,16,7.56,0.417,175,175/87658.nc
87659,-96.244019,43.549145,Minnesota,Rock,1,2,16,7.42,0.403,175,175/87659.nc
87660,-96.038513,43.549404,Minnesota,Nobles,1,2,16,7.25,0.386,175,175/87660.nc
87661,-96.012848,43.549419,Minnesota,Nobles,1,2,16,7.32,0.393,175,175/87661.nc
87662,-95.987152,43.549419,Minnesota,Nobles,1,2,16,7.43,0.403,175,175/87662.nc
87663,-95.961487,43.549404,Minnesota,Nobles,1,2,16,7.56,0.414,175,175/87663.nc
87664,-95.935791,43.549397,Minnesota,Nobles,1,2,16,7.72,0.428,175,175/87664.nc
87665,-95.910095,43.549381,Minnesota,Nobles,1,2,16,7.83,0.437,175,175/87665.nc
87666,-95.884399,43.549358,Minnesota,Nobles,1,2,16,7.76,0.432,175,175/87666.nc
87667,-95.858734,43.549324,Minnesota,Nobles,1,2,16,7.63,0.422,175,175/87667.nc
87668,-95.833038,43.54929,Minnesota,Nobles,1,2,16,7.66,0.424,175,175/87668.nc
87669,-95.807373,43.54924,Minnesota,Nobles,1,2,16,7.74,0.431,175,175/87669.nc
87670,-95.755981,43.549145,Minnesota,Nobles,1,2,16,7.96,0.449,175,175/87670.nc
87671,-95.730286,43.549076,Minnesota,Nobles,1,2,16,8.11,0.462,175,175/87671.nc
87672,-95.70462,43.549019,Minnesota,Nobles,1,2,16,8.13,0.465,175,175/87672.nc
87673,-95.678925,43.548946,Minnesota,Nobles,1,2,16,8.02,0.456,175,175/87673.nc
87674,-95.653259,43.548878,Minnesota,Nobles,1,2,16,7.89,0.445,175,175/87674.nc
87675,-95.627563,43.54879,Minnesota,Nobles,1,2,16,7.77,0.435,175,175/87675.nc
87676,-95.601868,43.548698,Minnesota,Nobles,1,2,16,7.74,0.431,175,175/87676.nc
87677,-95.576202,43.548599,Minnesota,Nobles,1,2,16,7.88,0.444,175,175/87677.nc
87678,-95.550507,43.548504,Minnesota,Nobles,1,2,16,7.98,0.453,175,175/87678.nc
87679,-95.524841,43.548397,Minnesota,Nobles,1,2,16,7.95,0.452,175,175/87679.nc
87680,-95.499146,43.548279,Minnesota,Nobles,1,2,16,7.89,0.448,175,175/87680.nc
87681,-95.47345,43.548164,Minnesota,Nobles,1,2,16,7.91,0.449,175,175/87681.nc
87682,-95.447754,43.548035,Minnesota,Jackson,0.7169,2,12,7.86,0.457,175,175/87682.nc
87683,-95.422089,43.547905,Minnesota,Jackson,0.6297,2,12,7.81,0.456,175,175/87683.nc
87684,-95.396393,43.547768,Minnesota,Jackson,1,2,16,7.86,0.445,175,175/87684.nc
87685,-95.370728,43.547626,Minnesota,Jackson,1,2,16,7.92,0.451,175,175/87685.nc
87686,-95.345032,43.547478,Minnesota,Jackson,1,2,16,7.92,0.452,175,175/87686.nc
87687,-95.319336,43.547318,Minnesota,Jackson,1,2,16,7.87,0.447,175,175/87687.nc
87688,-95.293671,43.547153,Minnesota,Jackson,1,2,16,7.85,0.445,175,175/87688.nc
87689,-94.908447,43.544022,Minnesota,Jackson,1,2,16,7.62,0.426,175,175/87689.nc
87690,-94.882751,43.543766,Minnesota,Jackson,1,2,16,7.77,0.441,175,175/87690.nc
87691,-94.857056,43.543503,Minnesota,Martin,1,2,16,7.97,0.458,175,175/87691.nc
