board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
31,60,116,3♠,S,4♥,8,-100,36.00,126.00
31,63,80,3♥,E,A♠,7,100,87.00,75.00
31,65,62,2♠,S,3♥,8,110,108.00,54.00
31,68,150,3♥,E,A♣,7,100,87.00,75.00
31,74,93,2♥,E,A♠,7,50,58.00,104.00
31,78,94,3♥,E,A♠,7,100,87.00,75.00
31,85,3,3♣,N,A♥,10,130,116.00,46.00
31,88,81,3♥,E,A♠,7,100,87.00,75.00
31,91,39,3♥,E,A♠,8,50,58.00,104.00
31,96,36,3♥,E,A♠,8,50,58.00,104.00
31,99,145,3♥,E,K♠,8,50,58.00,104.00
31,102,95,3♠,S,7♥,8,-100,36.00,126.00
31,106,19,3♥,E,K♠,7,100,87.00,75.00
31,109,158,3♥,E,K♠,7,100,87.00,75.00
31,111,67,4♣,N,A♥,9,-100,36.00,126.00
31,115,120,4♣,S,3♥,10,130,116.00,46.00
31,118,42,2♠,S,4♥,7,-100,36.00,126.00
31,129,35,4♣,N,A♥,10,130,116.00,46.00
31,131,1,3♠*,S,4♥,8,-200,12.00,150.00
31,133,113,4♠,S,3♥,8,-200,12.00,150.00
31,137,46,3♥*,E,A♠,7,300,146.00,16.00
31,141,58,4♠,S,6♥,7,-300,0.00,162.00
31,144,77,3♥*,E,A♠,7,300,146.00,16.00
31,147,70,3♥*,E,K♠,7,300,146.00,16.00
31,149,108,3♠,S,7♥,7,-200,12.00,150.00
31,154,12,4♣,N,A♥,10,130,116.00,46.00
31,156,27,2♥,E,K♠,7,50,58.00,104.00
31,161,127,4♣,N,K♥,11,150,130.00,32.00
31,164,54,3♥*,W,8♠,7,300,146.00,16.00
31,5,2,4♥*,E,A♠,8,300,146.00,16.00
31,10,139,2♥,E,A♠,7,50,58.00,104.00
31,17,75,3♠,S,7♥,8,-100,36.00,126.00
31,21,41,4♥,E,K♣,7,150,130.00,32.00
31,24,71,4♣,S,4♥,10,130,116.00,46.00
31,28,82,3♥,E,K♠,7,100,87.00,75.00
31,31,97,3♥,W,A♠,7,100,87.00,75.00
31,37,153,4♠,S,3♥,8,-200,12.00,150.00
31,47,162,6♥*,W,K♣,7,1100,162.00,0.00
31,49,11,4♣,S,4♥,10,130,116.00,46.00
31,52,44,3♠,S,4♥,8,-100,36.00,126.00
31,55,159,3♥,E,A♣,7,100,87.00,75.00
31,59,89,2♥*,E,A♣,7,100,87.00,75.00
31,61,100,4♠,S,4♥,8,-200,12.00,150.00
31,64,124,4♥,E,A♣,8,100,87.00,75.00
31,66,84,4♥*,E,A♣,7,500,158.00,4.00
31,72,9,3♥,E,A♠,7,100,87.00,75.00
31,76,135,3♥,E,K♠,7,100,87.00,75.00
31,79,87,3♠,S,4♥,8,-100,36.00,126.00
31,86,103,3♥*,E,A♠,7,300,146.00,16.00
31,90,26,3♥,E,A♠,7,100,87.00,75.00
31,92,69,3♠,S,4♥,7,-200,12.00,150.00
31,98,14,3♥,E,A♠,7,100,87.00,75.00
31,101,142,4♣,N,A♥,10,130,116.00,46.00
31,105,38,4♥*,E,A♠,7,500,158.00,4.00
31,107,123,4♣,S,4♥,9,-100,36.00,126.00
31,110,152,4♣,S,7♥,11,150,130.00,32.00
31,112,134,3♥,E,A♠,8,50,58.00,104.00
31,117,22,3♥,E,K♠,7,100,87.00,75.00
31,125,20,5♣,N,A♥,10,-100,36.00,126.00
31,130,7,4♣,N,A♥,11,150,130.00,32.00
31,132,4,3♠,S,4♥,8,-100,36.00,126.00
31,136,51,4♠,S,4♥,8,-200,12.00,150.00
31,138,43,3♥,E,A♠,7,100,87.00,75.00
31,143,104,4♥*,E,K♠,7,500,158.00,4.00
31,146,15,4♠,S,7♥,8,-200,12.00,150.00
31,148,83,4♥,E,A♠,7,150,130.00,32.00
31,151,121,3♥*,E,A♣,7,300,146.00,16.00
31,155,119,3♥*,E,A♠,7,300,146.00,16.00
31,160,128,3♠,S,4♥,8,-100,36.00,126.00
31,163,8,4♣,S,4♥,11,150,130.00,32.00
32,6,32,3NT,N,1♥0,9,400,12.00,150.00
32,16,73,4♠,N,2♠,10,420,82.00,80.00
32,18,126,3NT,N,Q♣,9,400,12.00,150.00
32,23,157,4♠,N,Q♣,10,420,82.00,80.00
32,25,45,3NT,N,Q♣,10,430,147.00,15.00
32,29,56,4♥,S,7♣,10,420,82.00,80.00
32,33,140,4♠,N,8♣,10,420,82.00,80.00
32,40,30,4♠,N,Q♣,10,420,82.00,80.00
32,48,122,3NT,N,2♦,9,400,12.00,150.00
32,50,13,4♠,N,4♦,10,420,82.00,80.00
32,53,114,4♠,N,Q♣,10,420,82.00,80.00
32,57,34,4♠,N,Q♣,10,420,82.00,80.00
32,60,116,3NT,N,2♦,9,400,12.00,150.00
32,63,80,4♠,N,Q♣,10,420,82.00,80.00
32,65,62,4♠,N,Q♣,10,420,82.00,80.00
32,68,150,3NT,N,2♦,9,400,12.00,150.00
32,74,93,4♠,N,2♦,10,420,82.00,80.00
32,78,94,4♠,S,7♣,10,420,82.00,80.00
32,85,3,3NT,N,2♦,10,430,147.00,15.00
32,88,81,4♠,N,6♣,10,420,82.00,80.00
32,91,39,4♠,N,2♠,10,420,82.00,80.00
32,96,36,4♠,S,Q♣,10,420,82.00,80.00
32,99,145,4♠,N,Q♣,10,420,82.00,80.00
32,102,95,4♠,N,Q♣,10,420,82.00,80.00
32,106,19,4♠,N,2♠,10,420,82.00,80.00
32,109,158,4♠,N,Q♣,10,420,82.00,80.00
32,111,67,3NT,N,2♦,11,460,160.00,2.00
32,115,120,3NT,N,J♣,10,430,147.00,15.00
32,118,42,4♠,N,Q♣,10,420,82.00,80.00
32,129,35,3NT,N,1♥0,10,430,147.00,15.00
32,131,1,4♠,N,2♦,10,420,82.00,80.00
32,133,113,4♠,N,Q♣,10,420,82.00,80.00
32,137,46,4♠,N,2♦,10,420,82.00,80.00
32,141,58,3NT,N,6♦,10,430,147.00,15.00
32,144,77,4♠,N,Q♣,10,420,82.00,80.00
32,147,70,4♠,N,2♦,10,420,82.00,80.00
32,149,108,3NT,N,2♦,10,430,147.00,15.00
32,154,12,4♠,N,Q♣,10,420,82.00,80.00
32,156,27,4♠,N,J♣,10,420,82.00,80.00
32,161,127,4♠,N,Q♣,10,420,82.00,80.00
32,164,54,4♠,N,6♣,10,420,82.00,80.00
32,5,2,4♠,N,2♦,10,420,82.00,80.00
32,10,139,4♠,N,Q♣,10,420,82.00,80.00
32,17,75,4♠,N,2♦,10,420,82.00,80.00
32,21,41,4♠,N,2♦,10,420,82.00,80.00
32,24,71,4♠,N,Q♣,10,420,82.00,80.00
32,28,82,4♠,N,2♦,10,420,82.00,80.00
32,31,97,4♠,N,Q♣,11,450,156.00,6.00
32,37,153,4♠,N,Q♣,10,420,82.00,80.00
32,47,162,3NT,N,2♦,10,430,147.00,15.00
32,49,11,3NT,N,2♦,9,400,12.00,150.00
32,52,44,4♠,N,2♦,10,420,82.00,80.00
32,55,159,4♠,N,Q♣,10,420,82.00,80.00
32,59,89,4♠,N,4♦,10,420,82.00,80.00
32,61,100,3NT,N,1♥0,9,400,12.00,150.00
32,64,124,4♠,N,Q♣,10,420,82.00,80.00
32,66,84,3NT,N,1♥0,11,460,160.00,2.00
32,72,9,3NT,N,2♦,9,400,12.00,150.00
32,76,135,3NT,N,2♦,9,400,12.00,150.00
32,79,87,4♠,N,Q♣,10,420,82.00,80.00
32,86,103,4♠,N,Q♣,10,420,82.00,80.00
32,90,26,4♠,N,2♠,10,420,82.00,80.00
32,92,69,4♠,N,2♦,10,420,82.00,80.00
32,98,14,4♠,N,Q♣,10,420,82.00,80.00
32,101,142,4♠,N,2♦,10,420,82.00,80.00
32,105,38,3NT,N,2♦,9,400,12.00,150.00
32,107,123,4♠,N,Q♣,10,420,82.00,80.00
32,110,152,3NT,N,3♦,10,430,147.00,15.00
32,112,134,4♠,N,Q♣,10,420,82.00,80.00
32,117,22,4♠,N,2♠,10,420,82.00,80.00
32,125,20,3NT,N,2♦,9,400,12.00,150.00
32,130,7,4♠,N,Q♣,10,420,82.00,80.00
32,132,4,4♠,N,4♦,10,420,82.00,80.00
32,136,51,3NT,N,2♦,9,400,12.00,150.00
32,138,43,4♠,N,2♦,10,420,82.00,80.00
32,143,104,4♠,N,2♦,10,420,82.00,80.00
32,146,15,3NT,N,2♦,11,460,160.00,2.00
32,148,83,3NT,N,2♦,9,400,12.00,150.00
32,151,121,4♠,N,Q♣,10,420,82.00,80.00
32,155,119,4♠,N,2♠,10,420,82.00,80.00
32,160,128,4♠,N,2♠,10,420,82.00,80.00
32,163,8,4♠,N,2♠,10,420,82.00,80.00
33,6,32,2NT,W,8♣,7,50,101.00,61.00
33,16,73,3♠,E,7♣,7,100,141.00,21.00
33,18,126,3♠,E,7♣,8,50,101.00,61.00
33,23,157,2♠,E,7♣,7,50,101.00,61.00
33,25,45,2♠,E,9♦,7,50,101.00,61.00
33,29,56,2♠,E,7♣,7,50,101.00,61.00
33,33,140,2NT,W,8♣,7,50,101.00,61.00
33,40,30,3NT,E,7♣,8,50,101.00,61.00
33,48,122,3NT,N,5♠,3,-300,8.00,154.00
33,50,13,3NT,W,A♥,8,50,101.00,61.00
33,53,114,2♠,E,7♣,8,-110,51.00,111.00
33,57,34,2♠,E,7♣,7,50,101.00,61.00
33,60,116,1NT,N,5♠,4,-150,33.00,129.00
33,63,80,3♠,E,7♣,6,150,157.00,5.00
33,65,62,3♦,N,Q♥,7,-100,62.00,100.00
33,68,150,2♥,W,Q♠,7,50,101.00,61.00
33,74,93,3♦,S,K♠,7,-100,62.00,100.00
33,78,94,2♦,S,K♠,9,110,150.00,12.00
33,85,3,2♥,W,Q♠,7,50,101.00,61.00
33,88,81,2♦,N,4♥,8,90,134.00,28.00
33,91,39,4♠,E,7♣,6,200,162.00,0.00
33,96,36,3♣,N,Q♥,5,-200,15.00,147.00
33,99,145,3♦,S,K♠,7,-100,62.00,100.00
33,102,95,2♠,E,7♣,8,-110,51.00,111.00
33,106,19,2NT,W,8♣,8,-120,41.00,121.00
33,109,158,2♠,E,7♣,7,50,101.00,61.00
33,111,67,2♠,E,7♣,10,-170,24.00,138.00
33,115,120,2♠,E,7♣,7,50,101.00,61.00
33,118,42,2♠,E,7♣,8,-110,51.00,111.00
33,129,35,2NT,W,8♣,8,-120,41.00,121.00
33,131,1,3NT,W,Q♠,9,-400,4.00,158.00
33,133,113,2NT,W,A♣,10,-180,18.00,144.00
33,137,46,2♠,E,7♣,7,50,101.00,61.00
33,141,58,2♠,E,8♣,8,-110,51.00,111.00
33,144,77,3♦,S,K♠,9,110,150.00,12.00
33,147,70,3♦,N,A♠,8,-50,67.00,95.00
33,149,108,2♠,E,7♣,7,50,101.00,61.00
33,154,12,2♠,E,7♣,8,-110,51.00,111.00
33,156,27,2NT,W,8♣,7,50,101.00,61.00
33,161,127,2♠,E,7♣,7,50,101.00,61.00
33,164,54,3♦,N,A♠,9,110,150.00,12.00
33,5,2,2♠,E,7♣,7,50,101.00,61.00
33,10,139,3♣,N,Q♥,4,-250,11.00,151.00
33,17,75,2♥,W,Q♠,10,-170,24.00,138.00
33,21,41,2NT,N,5♠,3,-250,11.00,151.00
33,24,71,2NT,W,8♣,9,-150,33.00,129.00
33,28,82,2♠,E,7♣,8,-110,51.00,111.00
33,31,97,3♠,E,7♣,6,150,157.00,5.00
33,37,153,3♦,S,2♣,8,-50,67.00,95.00
33,47,162,2♠,E,7♣,8,-110,51.00,111.00
33,49,11,2♠,E,7♣,10,-170,24.00,138.00
33,52,44,2♥,W,Q♠,10,-170,24.00,138.00
33,55,159,2♠,E,7♣,7,50,101.00,61.00
33,59,89,2♠,E,7♣,7,50,101.00,61.00
33,61,100,2NT*,N,2♠,4,-800,0.00,162.00
33,64,124,2♠,E,7♣,10,-170,24.00,138.00
33,66,84,2♠,E,7♣,7,50,101.00,61.00
33,72,9,2♠,E,7♣,7,50,101.00,61.00
33,76,135,2♠,E,7♣,7,50,101.00,61.00
33,79,87,3NT,W,9♥,9,-400,4.00,158.00
33,86,103,3♥,W,Q♠,9,-140,38.00,124.00
33,90,26,3NT,E,7♣,8,50,101.00,61.00
33,92,69,3♠,E,7♣,7,100,141.00,21.00
33,98,14,2NT,W,8♣,7,50,101.00,61.00
33,101,142,2♠,E,7♣,7,50,101.00,61.00
33,105,38,2♠,E,7♣,7,50,101.00,61.00
33,107,123,3♠,E,7♣,6,150,157.00,5.00
33,110,152,3NT,W,Q♠,9,-400,4.00,158.00
33,112,134,2NT,W,8♣,7,50,101.00,61.00
33,117,22,2♠,E,7♣,6,100,141.00,21.00
33,125,20,3♥,W,Q♠,8,50,101.00,61.00
33,130,7,4♠,E,7♣,7,150,157.00,5.00
33,132,4,3♣,N,A♠,5,-200,15.00,147.00
33,136,51,3♠,E,7♣,8,50,101.00,61.00
33,138,43,2♠,E,7♣,7,50,101.00,61.00
33,143,104,3♦,S,2♣,6,-150,33.00,129.00
33,146,15,2♠*,E,7♣,7,100,141.00,21.00
33,148,83,3♠,E,7♣,8,50,101.00,61.00
33,151,121,2♠,E,7♣,6,100,141.00,21.00
33,155,119,2NT,W,7♥,9,-150,33.00,129.00
33,160,128,2♠,E,7♣,6,100,141.00,21.00
33,163,8,2♠,E,7♣,8,-110,51.00,111.00
34,6,32,4♠,S,K♥,9,-100,21.00,141.00
34,16,73,5♥*,W,K♠,7,800,155.00,7.00
34,18,126,3♠,S,K♣,10,170,87.00,75.00
34,23,157,4♠,S,K♣,10,620,123.00,39.00
34,25,45,3♣,E,5♦,8,50,47.00,115.00
34,29,56,3♠,S,K♥,9,140,75.00,87.00
34,33,140,4♠,S,K♣,10,620,123.00,39.00
34,40,30,3♠,S,K♥,10,170,87.00,75.00
34,48,122,4♠,S,K♣,10,620,123.00,39.00
34,50,13,3♣,E,4♥,8,50,47.00,115.00
34,53,114,4♠,S,2♣,10,620,123.00,39.00
34,57,34,3♣,E,A♠,7,100,63.00,99.00
34,60,116,4♠,S,K♣,10,620,123.00,39.00
34,63,80,5♠,S,K♣,10,-100,21.00,141.00
34,65,62,3♣,E,2♦,8,50,47.00,115.00
34,68,150,3♣,E,4♥,7,100,63.00,99.00
34,74,93,5♣*,E,A♠,6,1100,162.00,0.00
34,78,94,3♣,E,4♥,8,50,47.00,115.00
34,85,3,3♦,N,A♥,8,-100,21.00,141.00
34,88,81,3♠,S,K♣,10,170,87.00,75.00
34,91,39,4♠,S,K♣,10,620,123.00,39.00
34,96,36,2♠,S,K♥,9,140,75.00,87.00
34,99,145,4♠,S,K♣,10,620,123.00,39.00
34,102,95,4♠,S,K♣,10,620,123.00,39.00
34,106,19,3♣,E,A♠,9,-110,5.00,157.00
34,109,158,3♣,E,A♠,7,100,63.00,99.00
34,111,67,5♣*,E,A♠,7,800,155.00,7.00
34,115,120,3♣,E,A♠,7,100,63.00,99.00
34,118,42,4♠,S,K♥,9,-100,21.00,141.00
34,129,35,4♣*,E,A♠,7,500,97.00,65.00
34,131,1,4♠,S,K♥,9,-100,21.00,141.00
34,133,113,4♠,S,K♥,9,-100,21.00,141.00
34,137,46,3♣,E,5♦,8,50,47.00,115.00
34,141,58,3♣,E,8♦,7,100,63.00,99.00
34,144,77,4♠,S,K♣,10,620,123.00,39.00
34,147,70,4♠,S,K♣,10,620,123.00,39.00
34,149,108,3♣*,E,A♠,7,300,94.00,68.00
34,154,12,3♣,E,4♦,8,50,47.00,115.00
34,156,27,3♣,E,8♦,8,50,47.00,115.00
34,161,127,1NT,E,1♠0,7,-90,36.00,126.00
34,164,54,4♠,S,K♣,10,620,123.00,39.00
34,5,2,4♠,S,K♣,10,620,123.00,39.00
34,10,139,3♣,E,5♦,9,-110,5.00,157.00
34,17,75,5♠*,S,K♣,10,-200,2.00,160.00
34,21,41,4♠,S,K♣,10,620,123.00,39.00
34,24,71,4♠,S,K♣,10,620,123.00,39.00
34,28,82,3♣,E,4♥,8,50,47.00,115.00
34,31,97,4♠,S,K♣,10,620,123.00,39.00
34,37,153,4♠,S,K♥,9,-100,21.00,141.00
34,47,162,4♠,S,K♥,9,-100,21.00,141.00
34,49,11,4♠,S,K♣,10,620,123.00,39.00
34,52,44,2♠,S,K♥,9,140,75.00,87.00
34,55,159,3♠,S,K♥,9,140,75.00,87.00
34,59,89,3♣,E,5♦,8,50,47.00,115.00
34,61,100,4♠,S,K♥,9,-100,21.00,141.00
34,64,124,4♠,S,K♥,9,-100,21.00,141.00
34,66,84,4♠,S,K♣,10,620,123.00,39.00
34,72,9,4♠,S,K♣,10,620,123.00,39.00
34,76,135,4♠,S,K♥,9,-100,21.00,141.00
34,79,87,4♠,S,K♣,10,620,123.00,39.00
34,86,103,4♠,S,K♥,10,620,123.00,39.00
34,90,26,3♠,S,K♥,9,140,75.00,87.00
34,92,69,3♠,S,K♥,9,140,75.00,87.00
34,98,14,4♣*,E,A♠,7,500,97.00,65.00
34,101,142,4♠,S,K♣,10,620,123.00,39.00
34,105,38,3♠,S,K♣,10,170,87.00,75.00
34,107,123,5♣*,E,A♠,7,800,155.00,7.00
34,110,152,5♣*,E,A♠,7,800,155.00,7.00
34,112,134,3NT,N,9♣,8,-100,21.00,141.00
34,117,22,6♠,S,K♥,9,-300,0.00,162.00
34,125,20,5♣*,E,A♠,7,800,155.00,7.00
34,130,7,2♣,E,5♦,7,50,47.00,115.00
34,132,4,3NT,N,3♣,8,-100,21.00,141.00
34,136,51,2♠,S,K♣,10,170,87.00,75.00
34,138,43,5♣*,E,A♠,7,800,155.00,7.00
34,143,104,4♠,S,K♣,10,620,123.00,39.00
34,146,15,3NT,N,4♦,8,-100,21.00,141.00
34,148,83,3♠,S,K♣,10,170,87.00,75.00
34,151,121,4♠*,S,K♣,10,790,148.00,14.00
34,155,119,3♣,E,A♠,7,100,63.00,99.00
34,160,128,4♠,S,K♣,10,620,123.00,39.00
34,163,8,4♠,S,K♣,10,620,123.00,39.00
35,6,32,3NT,E,9♠,9,-600,101.00,61.00
35,16,73,3NT,E,5♦,10,-630,44.00,118.00
35,18,126,3NT,W,6♠,10,-630,44.00,118.00
35,23,157,3NT,E,5♦,11,-660,7.00,155.00
35,25,45,3NT,W,5♣,9,-600,101.00,61.00
35,29,56,3NT,E,9♠,9,-600,101.00,61.00
35,33,140,3NT,E,7♦,10,-630,44.00,118.00
35,40,30,1NT*,E,9♣,9,-580,128.00,34.00
35,48,122,3NT,E,7♣,10,-630,44.00,118.00
35,50,13,3NT,E,7♣,9,-600,101.00,61.00
35,53,114,3NT,W,4♠,9,-600,101.00,61.00
35,57,34,2NT,E,7♣,10,-180,138.00,24.00
35,60,116,3NT,E,6♣,9,-600,101.00,61.00
35,63,80,3NT,E,9♠,9,-600,101.00,61.00
35,65,62,3NT,E,J♣,10,-630,44.00,118.00
35,68,150,3NT,E,7♣,8,100,150.00,12.00
35,74,93,3NT,E,9♣,10,-630,44.00,118.00
35,78,94,3NT,E,7♣,9,-600,101.00,61.00
35,85,3,3NT,E,5♦,10,-630,44.00,118.00
35,88,81,2NT,E,9♥,10,-180,138.00,24.00
35,91,39,3NT,E,7♣,10,-630,44.00,118.00
35,96,36,3NT,E,5♦,10,-630,44.00,118.00
35,99,145,4♠,E,9♥,8,200,157.00,5.00
35,102,95,3NT,W,4♠,7,200,157.00,5.00
35,106,19,3NT,E,7♣,10,-630,44.00,118.00
35,109,158,1NT,E,7♣,10,-180,138.00,24.00
35,111,67,3NT,E,7♣,9,-600,101.00,61.00
35,115,120,2NT,E,9♣,10,-180,138.00,24.00
35,118,42,3NT,E,7♣,10,-630,44.00,118.00
35,129,35,3NT,E,9♠,10,-630,44.00,118.00
35,131,1,3NT,E,6♣,6,300,162.00,0.00
35,133,113,3NT,E,9♣,10,-630,44.00,118.00
35,137,46,2♣,S,6♥,7,-50,146.00,16.00
35,141,58,3NT,E,6♦,11,-660,7.00,155.00
35,144,77,3NT,E,7♣,9,-600,101.00,61.00
35,147,70,3NT,E,9♠,10,-630,44.00,118.00
35,149,108,4♣*,N,Q♥,7,-500,130.00,32.00
35,154,12,3NT,E,6♣,9,-600,101.00,61.00
35,156,27,3NT,E,7♣,10,-630,44.00,118.00
35,161,127,3NT,E,9♠,11,-660,7.00,155.00
35,164,54,3NT,E,5♦,9,-600,101.00,61.00
35,5,2,3NT,E,5♦,10,-630,44.00,118.00
35,10,139,3NT,W,4♠,9,-600,101.00,61.00
35,17,75,3NT,E,5♦,9,-600,101.00,61.00
35,21,41,3NT,E,7♣,10,-630,44.00,118.00
35,24,71,4♣*,S,J♣,6,-800,0.00,162.00
35,28,82,3NT,E,7♣,9,-600,101.00,61.00
35,31,97,3NT,E,7♣,9,-600,101.00,61.00
35,37,153,3♥,W,3♣,7,200,157.00,5.00
35,47,162,2♦,S,J♣,4,-200,132.00,30.00
35,49,11,4♠,E,9♥,9,100,150.00,12.00
35,52,44,3NT,E,9♣,10,-630,44.00,118.00
35,55,159,3NT,E,9♥,10,-630,44.00,118.00
35,59,89,3NT,E,9♠,10,-630,44.00,118.00
35,61,100,3NT,E,5♦,10,-630,44.00,118.00
35,64,124,3NT,E,7♣,9,-600,101.00,61.00
35,66,84,3NT,E,9♣,10,-630,44.00,118.00
35,72,9,3NT,E,7♣,10,-630,44.00,118.00
35,76,135,3NT,E,5♦,11,-660,7.00,155.00
35,79,87,3NT,E,3♣,9,-600,101.00,61.00
35,86,103,3NT,E,7♣,9,-600,101.00,61.00
35,90,26,3NT,E,9♣,10,-630,44.00,118.00
35,92,69,3NT,E,9♠,8,100,150.00,12.00
35,98,14,3NT,E,7♣,10,-630,44.00,118.00
35,101,142,3NT,E,7♣,9,-600,101.00,61.00
35,105,38,3NT,E,9♣,9,-600,101.00,61.00
35,107,123,3NT,E,5♦,11,-660,7.00,155.00
35,110,152,3NT,E,9♠,10,-630,44.00,118.00
35,112,134,3NT,E,7♣,9,-600,101.00,61.00
35,117,22,1NT,E,5♦,10,-180,138.00,24.00
35,125,20,3NT,E,9♠,10,-630,44.00,118.00
35,130,7,3NT,E,7♣,9,-600,101.00,61.00
35,132,4,3NT,E,3♦,10,-630,44.00,118.00
35,136,51,3NT,E,9♣,9,-600,101.00,61.00
35,138,43,3NT,E,9♣,7,200,157.00,5.00
35,143,104,3NT,E,9♣,10,-630,44.00,118.00
35,146,15,2NT,E,9♠,8,-120,144.00,18.00
35,148,83,3NT,E,9♣,9,-600,101.00,61.00
35,151,121,3NT,E,6♣,10,-630,44.00,118.00
35,155,119,3NT,E,9♠,10,-630,44.00,118.00
35,160,128,3NT,E,6♣,11,-660,7.00,155.00
35,163,8,3NT,E,6♣,9,-600,101.00,61.00
36,6,54,4♠,W,K♦,10,-620,67.00,95.00
36,12,143,4♦,N,9♠,7,-300,104.00,58.00
36,15,35,4♠,W,8♣,11,-650,16.00,146.00
36,19,55,4♠,W,2♠,10,-620,67.00,95.00
36,25,40,4♠,W,2♠,11,-650,16.00,146.00
36,28,23,4♠,W,K♦,10,-620,67.00,95.00
36,30,18,4♠,W,K♦,9,100,155.00,7.00
36,33,157,4♠,W,6♥,10,-620,67.00,95.00
36,37,158,4♠,W,7♣,11,-650,16.00,146.00
36,39,45,4♠,W,K♦,10,-620,67.00,95.00
36,48,17,4♠,W,7♣,9,100,155.00,7.00
36,51,123,4♠,W,K♦,10,-620,67.00,95.00
36,53,72,4♠,W,Q♦,10,-620,67.00,95.00
36,61,3,4♠,W,K♦,9,100,155.00,7.00
36,64,142,4♠,W,8♣,8,200,162.00,0.00
36,68,14,3♠,W,K♦,10,-170,127.00,35.00
36,70,90,4♠,W,5♠,10,-620,67.00,95.00
36,73,8,4♠,W,6♥,11,-650,16.00,146.00
36,78,160,4♠,W,2♠,10,-620,67.00,95.00
36,80,43,3♠,W,6♥,10,-170,127.00,35.00
36,82,151,4♠,W,5♠,10,-620,67.00,95.00
36,85,20,3♠,W,7♥,10,-170,127.00,35.00
36,87,111,4♠,W,K♦,10,-620,67.00,95.00
36,91,155,3♠,W,6♥,12,-230,106.00,56.00
36,97,132,2♠,W,4♣,9,-140,145.00,17.00
36,102,109,3♠,W,5♠,11,-200,110.00,52.00
36,105,88,2♠,W,K♦,10,-170,127.00,35.00
36,113,110,4♠,E,6♥,11,-650,16.00,146.00
36,116,9,3♠,W,5♠,9,-140,145.00,17.00
36,122,124,4♠,W,K♦,10,-620,67.00,95.00
36,126,58,3♠,W,2♥,10,-170,127.00,35.00
36,129,131,4♠,W,5♠,12,-680,0.00,162.00
36,134,100,4♠,W,2♠,10,-620,67.00,95.00
36,136,57,4♠,W,K♦,10,-620,67.00,95.00
36,140,154,4♠,W,2♠,10,-620,67.00,95.00
36,145,138,3♠,W,6♥,10,-170,127.00,35.00
36,147,107,4♠,W,5♠,10,-620,67.00,95.00
36,149,1,4♠,W,K♦,11,-650,16.00,146.00
36,156,2,3♠,W,5♠,11,-200,110.00,52.00
36,162,10,4♠,W,6♥,10,-620,67.00,95.00
36,164,144,3♠,W,2♠,10,-170,127.00,35.00
36,5,21,4♠,W,2♠,10,-620,67.00,95.00
36,11,98,3♠,W,6♥,10,-170,127.00,35.00
36,13,94,4♠,W,K♦,9,100,155.00,7.00
36,16,26,3♠,W,J♥,10,-170,127.00,35.00
36,22,115,4♠,W,4♣,10,-620,67.00,95.00
36,27,121,4♠,W,K♦,11,-650,16.00,146.00
36,29,44,3♠,W,6♥,9,-140,145.00,17.00
36,31,50,4♠,W,8♠,10,-620,67.00,95.00
36,36,101,4♠,W,K♦,10,-620,67.00,95.00
36,38,120,4♠,W,K♦,10,-620,67.00,95.00
36,42,32,4♠,W,2♠,10,-620,67.00,95.00
36,49,74,2♠,W,2♠,10,-170,127.00,35.00
36,52,75,3♠,W,8♣,9,-140,145.00,17.00
36,59,112,4♠,W,K♦,11,-650,16.00,146.00
36,62,153,4♠,W,K♦,10,-620,67.00,95.00
36,65,137,4♠,W,K♦,10,-620,67.00,95.00
36,69,128,4♠,W,2♠,10,-620,67.00,95.00
36,71,92,4♠,W,6♥,10,-620,67.00,95.00
36,76,66,4♠,W,6♥,10,-620,67.00,95.00
36,79,161,4♠,E,7♣,11,-650,16.00,146.00
36,81,83,4♠,W,5♠,11,-650,16.00,146.00
36,84,24,4♠,W,6♥,9,100,155.00,7.00
36,86,46,3♠,W,K♦,11,-200,110.00,52.00
36,89,96,3♠,W,7♥,10,-170,127.00,35.00
36,93,103,4♠,W,7♣,11,-650,16.00,146.00
36,99,60,4♠,W,2♠,11,-650,16.00,146.00
36,104,34,4♠,W,2♠,10,-620,67.00,95.00
36,106,133,3♠,W,2♠,10,-170,127.00,35.00
36,114,152,4♠,W,6♥,10,-620,67.00,95.00
36,117,77,3♠,W,5♠,10,-170,127.00,35.00
36,125,4,4♠,W,6♥,11,-650,16.00,146.00
36,127,67,4♠,W,J♥,10,-620,67.00,95.00
36,130,41,4♠,W,6♥,10,-620,67.00,95.00
36,135,47,4♠,W,K♦,11,-650,16.00,146.00
36,139,95,4♠,W,8♠,10,-620,67.00,95.00
36,141,7,4♠,W,2♠,11,-650,16.00,146.00
36,146,108,4♠,W,6♥,10,-620,67.00,95.00
36,148,118,4♠,W,6♥,10,-620,67.00,95.00
36,150,63,3♠,W,K♦,10,-170,127.00,35.00
36,159,56,4♠,W,K♦,10,-620,67.00,95.00
36,163,119,4♠,W,5♠,9,100,155.00,7.00
37,6,54,6NT,N,4♥,12,1440,137.69,24.31
37,12,143,3NT,N,3♦,12,690,71.89,90.11
37,15,35,6NT,N,7♦,12,1440,137.69,24.31
37,19,55,3NT,N,4♥,12,690,71.89,90.11
37,25,40,3NT,N,A♠,12,690,71.89,90.11
37,28,23,3NT,N,8♥,13,720,111.37,50.63
37,30,18,3NT,N,8♥,12,690,71.89,90.11
